ID_Venta,ID_Cliente,Fecha_Venta,Metodo_Pago,Modo_Entrega,ID_Detalle_Venta,ID_Producto_Venta,Cantidad,Precio_Unitario,Longitud_mt,Capas,Tipo_Empaque,ID_Producto,Tipo_Producto,Denier,Longitud_mm,Descripcion,ID_Importacion,Costo_Unitario,Volumen,Fecha_Importacion,Costo_Transporte,IVA,Arancel,Costo_Agente,Fecha_Costo,ID_Produccion,Costo_Produccion,Cantidad_Producida,Fecha_Produccion
600,176,2025-01-30,QR,Retirado,4711,6,9.9,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
600,176,2025-01-30,QR,Retirado,4712,6,12.1,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
601,176,2025-01-02,Efectivo,Entregado,4713,6,12.0,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
601,176,2025-01-02,Efectivo,Entregado,4714,6,11.0,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
601,176,2025-01-02,Efectivo,Entregado,4715,6,11.1,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
601,176,2025-01-02,Efectivo,Entregado,4716,6,12.4,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
602,176,2025-02-28,Efectivo,Entregado,4717,6,12.2,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
602,176,2025-02-28,Efectivo,Entregado,4718,6,10.9,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
602,176,2025-02-28,Efectivo,Entregado,4719,6,11.4,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
602,176,2025-02-28,Efectivo,Entregado,4720,6,12.2,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
603,176,2025-02-25,Efectivo,Entregado,4721,6,8.8,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
603,176,2025-02-25,Efectivo,Entregado,4722,6,12.2,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
603,176,2025-02-25,Efectivo,Entregado,4723,6,12.4,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
603,176,2025-02-25,Efectivo,Entregado,4724,6,10.1,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
604,176,2025-02-01,Efectivo,Entregado,4725,6,9.0,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
604,176,2025-02-01,Efectivo,Entregado,4726,6,8.8,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
604,176,2025-02-01,Efectivo,Entregado,4727,6,9.2,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
604,176,2025-02-01,Efectivo,Entregado,4728,6,11.3,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
605,176,2025-02-21,Efectivo,Entregado,4729,6,10.1,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
605,176,2025-02-21,Efectivo,Entregado,4730,6,11.4,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
605,176,2025-02-21,Efectivo,Entregado,4731,6,9.6,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
605,176,2025-02-21,Efectivo,Entregado,4732,6,10.2,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
606,176,2025-03-06,QR,Entregado,4733,6,10.2,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
606,176,2025-03-06,QR,Entregado,4734,6,11.3,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
606,176,2025-03-06,QR,Entregado,4735,6,10.0,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
606,176,2025-03-06,QR,Entregado,4736,6,11.9,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
607,176,2025-03-08,Efectivo,Entregado,4737,6,11.9,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
607,176,2025-03-08,Efectivo,Entregado,4738,6,9.1,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
607,176,2025-03-08,Efectivo,Entregado,4739,6,11.7,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
607,176,2025-03-08,Efectivo,Entregado,4740,6,12.4,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
608,176,2025-03-27,QR,Entregado,4741,6,11.0,26.5,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
608,176,2025-03-27,QR,Entregado,4742,6,10.2,26.5,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
608,176,2025-03-27,QR,Entregado,4743,6,11.6,26.5,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
608,176,2025-03-27,QR,Entregado,4744,6,12.3,26.5,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
609,176,2025-03-04,Efectivo,Entregado,4745,6,10.0,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
609,176,2025-03-04,Efectivo,Entregado,4746,6,11.9,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
609,176,2025-03-04,Efectivo,Entregado,4747,6,9.4,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
609,176,2025-03-04,Efectivo,Entregado,4748,6,10.9,26.0,2.1,4.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
610,177,2024-02-08,Efectivo,Entregado,4749,5,11.6,23.0,2.2,6.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
610,177,2024-02-08,Efectivo,Entregado,4750,5,10.2,23.0,2.2,6.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
610,177,2024-02-08,Efectivo,Entregado,4751,2,20.0,20.5,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
610,177,2024-02-08,Efectivo,Entregado,4752,1,10.0,20.5,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
610,177,2024-02-08,Efectivo,Entregado,4753,1,20.0,20.5,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
610,177,2024-02-08,Efectivo,Entregado,4754,3,20.0,21.0,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
610,177,2024-02-08,Efectivo,Entregado,4755,3,20.0,21.0,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
610,177,2024-02-08,Efectivo,Entregado,4756,1,10.0,20.5,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
610,177,2024-02-08,Efectivo,Entregado,4757,3,20.0,21.0,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
611,177,2024-02-20,Efectivo,Entregado,4758,2,10.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
611,177,2024-02-20,Efectivo,Entregado,4759,3,20.0,21.5,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
611,177,2024-02-20,Efectivo,Entregado,4760,1,10.0,21.0,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
611,177,2024-02-20,Efectivo,Entregado,4761,1,10.0,21.0,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
611,177,2024-02-20,Efectivo,Entregado,4762,3,20.0,21.5,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
611,177,2024-02-20,Efectivo,Entregado,4763,1,20.0,21.0,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
612,177,2024-02-17,Efectivo,Entregado,4764,5,10.1,,2.2,6.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
612,177,2024-02-17,Efectivo,Entregado,4765,5,9.6,,2.2,6.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
612,177,2024-02-17,Efectivo,Entregado,4766,3,10.0,21.0,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
612,177,2024-02-17,Efectivo,Entregado,4767,3,20.0,21.0,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
612,177,2024-02-17,Efectivo,Entregado,4768,1,20.0,20.5,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
612,177,2024-02-17,Efectivo,Entregado,4769,2,10.0,20.5,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
612,177,2024-02-17,Efectivo,Entregado,4770,3,20.0,21.0,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
612,177,2024-02-17,Efectivo,Entregado,4771,3,20.0,21.0,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
612,177,2024-02-17,Efectivo,Entregado,4772,3,20.0,21.0,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
612,177,2024-02-17,Efectivo,Entregado,4773,3,10.0,21.0,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
613,177,2024-02-21,Efectivo,Entregado,4774,5,10.5,23.5,2.2,6.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
613,177,2024-02-21,Efectivo,Entregado,4775,2,20.0,20.5,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
613,177,2024-02-21,Efectivo,Entregado,4776,3,10.0,21.0,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
613,177,2024-02-21,Efectivo,Entregado,4777,1,20.0,20.5,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
613,177,2024-02-21,Efectivo,Entregado,4778,1,20.0,20.5,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
613,177,2024-02-21,Efectivo,Entregado,4779,1,20.0,20.5,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
613,177,2024-02-21,Efectivo,Entregado,4780,2,10.0,20.5,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
613,177,2024-02-21,Efectivo,Entregado,4781,3,10.0,21.0,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
613,177,2024-02-21,Efectivo,Entregado,4782,1,10.0,20.5,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
613,177,2024-02-21,Efectivo,Entregado,4783,1,10.0,20.5,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
614,177,2024-05-13,QR,Entregado,4784,5,8.8,23.5,2.2,6.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
614,177,2024-05-13,QR,Entregado,4785,5,11.2,23.5,2.2,6.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
614,177,2024-05-13,QR,Entregado,4786,2,10.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
614,177,2024-05-13,QR,Entregado,4787,1,20.0,21.0,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
614,177,2024-05-13,QR,Entregado,4788,2,10.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
614,177,2024-05-13,QR,Entregado,4789,2,10.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
614,177,2024-05-13,QR,Entregado,4790,2,10.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
614,177,2024-05-13,QR,Entregado,4791,1,10.0,21.0,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
614,177,2024-05-13,QR,Entregado,4792,1,20.0,21.0,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
614,177,2024-05-13,QR,Entregado,4793,2,20.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
614,177,2024-05-13,QR,Entregado,4794,1,20.0,21.0,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
614,177,2024-05-13,QR,Entregado,4795,2,10.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
614,177,2024-05-13,QR,Entregado,4796,3,10.0,21.5,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
614,177,2024-05-13,QR,Entregado,4797,2,10.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
615,177,2024-05-08,QR,Entregado,4798,5,11.1,23.5,2.2,6.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
615,177,2024-05-08,QR,Entregado,4799,5,12.4,23.5,2.2,6.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
615,177,2024-05-08,QR,Entregado,4800,2,20.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
615,177,2024-05-08,QR,Entregado,4801,3,10.0,21.5,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
615,177,2024-05-08,QR,Entregado,4802,2,10.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
615,177,2024-05-08,QR,Entregado,4803,2,10.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
615,177,2024-05-08,QR,Entregado,4804,2,20.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
615,177,2024-05-08,QR,Entregado,4805,2,10.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
615,177,2024-05-08,QR,Entregado,4806,1,20.0,21.0,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
615,177,2024-05-08,QR,Entregado,4807,2,10.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
615,177,2024-05-08,QR,Entregado,4808,3,10.0,21.5,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
615,177,2024-05-08,QR,Entregado,4809,2,10.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
615,177,2024-05-08,QR,Entregado,4810,2,10.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
615,177,2024-05-08,QR,Entregado,4811,3,20.0,21.5,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
616,177,2024-05-18,Efectivo,Entregado,4812,5,10.0,23.5,2.2,6.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
616,177,2024-05-18,Efectivo,Entregado,4813,5,11.9,23.5,2.2,6.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
616,177,2024-05-18,Efectivo,Entregado,4814,2,10.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
616,177,2024-05-18,Efectivo,Entregado,4815,1,20.0,21.0,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
616,177,2024-05-18,Efectivo,Entregado,4816,3,10.0,21.5,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
616,177,2024-05-18,Efectivo,Entregado,4817,2,10.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
616,177,2024-05-18,Efectivo,Entregado,4818,1,10.0,21.0,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
616,177,2024-05-18,Efectivo,Entregado,4819,2,10.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
616,177,2024-05-18,Efectivo,Entregado,4820,1,20.0,21.0,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
616,177,2024-05-18,Efectivo,Entregado,4821,2,10.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
616,177,2024-05-18,Efectivo,Entregado,4822,2,20.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
616,177,2024-05-18,Efectivo,Entregado,4823,3,20.0,21.5,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
616,177,2024-05-18,Efectivo,Entregado,4824,1,20.0,21.0,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
616,177,2024-05-18,Efectivo,Entregado,4825,1,10.0,21.0,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
617,177,2024-05-02,QR,Entregado,4826,5,9.3,23.5,2.2,6.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
617,177,2024-05-02,QR,Entregado,4827,5,11.5,23.5,2.2,6.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
617,177,2024-05-02,QR,Entregado,4828,3,20.0,21.5,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
617,177,2024-05-02,QR,Entregado,4829,2,20.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
617,177,2024-05-02,QR,Entregado,4830,3,10.0,21.5,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
617,177,2024-05-02,QR,Entregado,4831,1,10.0,21.0,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
617,177,2024-05-02,QR,Entregado,4832,3,10.0,21.5,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
617,177,2024-05-02,QR,Entregado,4833,1,10.0,21.0,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
617,177,2024-05-02,QR,Entregado,4834,2,20.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
617,177,2024-05-02,QR,Entregado,4835,1,20.0,21.0,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
617,177,2024-05-02,QR,Entregado,4836,1,10.0,21.0,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
617,177,2024-05-02,QR,Entregado,4837,2,10.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
617,177,2024-05-02,QR,Entregado,4838,3,20.0,21.5,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
617,177,2024-05-02,QR,Entregado,4839,2,10.0,21.0,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
618,177,2024-07-29,Efectivo,Entregado,4840,5,12.4,25.0,2.2,6.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
618,177,2024-07-29,Efectivo,Entregado,4841,5,12.0,25.0,2.2,6.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
618,177,2024-07-29,Efectivo,Entregado,4842,2,20.0,22.5,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
618,177,2024-07-29,Efectivo,Entregado,4843,2,10.0,22.5,,,saco,2,Fibra Siliconada,18,64,"material extra aspero grade a, hcs - made in China",,,,,,,,,,,,,
618,177,2024-07-29,Efectivo,Entregado,4844,3,20.0,23.0,,,saco,3,Fibra Siliconada,7,64,"material suave grade a, hcs - made in China",,,,,,,,,,,,,
618,177,2024-07-29,Efectivo,Entregado,4845,1,20.0,22.5,,,saco,1,Fibra Siliconada,15,64,Grade A made in China,1.0,1.27,10000.0,2023-01-04,1016.0,1898.65,1270.0,63.5,,1.0,0.3,3000.0,2023-01-31
